pc1,pc2,fail
0.8234138843552367,2.466117930412792,1
-1.734027463432357,-0.9619584483734072,0
-1.2404772965254265,-1.1564022617524128,0
-1.8370607013496467,-0.86616534663899,0
-2.8634364227518336,1.310516047667744,0
-1.9539111838013516,-0.8846863820731918,0
-3.0360006652754246,2.2785934327676447,0
-0.908025726038778,0.2408823386330098,0
-2.826486201461071,1.1364587562429709,0
-1.9644718862767063,-1.1641661091766673,0
-1.3844153442704186,0.07665496920058326,0
-1.4960712909008684,-0.028202220789744183,0
-0.5135961723828435,0.31900157418344505,1
-1.99851436965493,0.14593325768204732,0
-4.282786211098556,2.696972713055989,0
-3.2980258994781115,2.1265400689568326,0
-2.460038067884363,1.4455566853780275,0
-1.2778160486594192,-1.046200181981334,0
0.12464387766913887,2.119190676102505,1
-1.9422947145362346,-0.45930231486923906,0
-2.0594305586598054,2.2401101722948975,0
-1.7765755692193554,-1.5386164102830424,0
-3.0061567868098633,0.6150095052484601,0
0.8152392600833589,2.038688409316081,1
-1.983775760930632,0.8097292885042009,0
-1.2426874379408535,-0.678176594175048,0
-1.6542793114992593,-0.6406707649190907,0
-1.7939774079814454,0.21230321832264085,0
-2.5172991959307027,1.2054511159036498,0
-4.327193961140338,0.8643775216840413,0
-1.7614657896185646,-0.7325594183028462,0
-3.0269956589657103,1.7969824213022165,0
-2.5915281843685833,0.0511501110257854,0
-1.1665992582768965,-0.5151055246575599,0
-0.7599842034585476,1.7134907305453582,1
-2.570526584769553,0.6418199507596866,0
-1.8614784658283408,1.8984912556951903,0
0.44098803801862174,2.982353685049679,1
1.0710776084040465,1.0367167951616638,1
-0.731463469378946,-0.9784541179881076,0
-2.8148103817496235,1.4959855167798155,0
-0.9315416392174352,1.8223584940846775,0
-1.1853566822244654,-2.1674979010060005,0
-1.37864203121099,2.0472023009693148,0
-1.1890115043107643,0.18598682407381964,0
-2.076020256542084,1.8889548074105673,0
-1.6074004119132503,2.5785599855170904,1
-3.388871233974329,2.1068061591290697,0
-2.814647895016181,1.4858351988560017,0
-1.255192386647325,-1.3673334556421155,0
0.16461861237503284,2.3711070813399204,1
0.14000906787264422,0.9195209879931403,1
-1.466159259322318,1.9888328895909826,0
-2.5420260514411925,1.553380263725166,0
-2.684965615647016,0.8486563623791581,0
-0.01481363479175268,2.431002367100283,1
-1.12384001760292,1.811456336449155,1
-2.5345298054730647,1.6256804079335154,0
1.3017495189724226,0.39214925270361883,1
-1.4452105685512395,0.7985734323235228,0
-1.75858666237153,-2.051628702806169,0
-1.9708688647844186,-1.0507301568309626,0
-1.2691822083411755,-0.32623744902673407,0
-1.5687172698722556,-0.9602603834007507,0
-3.6404865196676655,0.8994854381146761,0
-1.612206713329678,0.3507477323651122,0
-3.1221244412652043,1.7705996946224105,0
-0.1281728810186663,1.2000939741385699,1
0.4108711813815247,2.1817806539331235,1
0.504994158778644,2.8288055331990893,1
-0.45346294979418544,-0.6296386311687847,0
-1.3457680357750312,-1.5808644277770163,0
-0.020050516737416754,3.085713511510231,1
-1.4099841726489761,0.3772436367951513,0
-2.545167386604542,-0.3262202528497068,0
-0.9300448316198232,0.913855793156612,0
-2.1140278316419914,-0.4662909606144331,0
-4.078180582856629,1.5858946433695063,0
-3.4392139221627978,0.7029649457510994,0
-1.8370402820724068,0.45932372511017505,0
-2.800266520364826,2.6182190432843893,0
-1.6580402744671479,0.6004372045901609,0
-1.8915774949106767,2.54354989804918,0
-2.2066138691510746,1.4052938452215324,0
-0.502363908215122,0.9188854479333513,1
-2.8181089069929053,1.6718986896507457,0
0.7333825135399101,0.9263129398272607,1
-2.60032351495622,2.2849579620280975,0
-0.4119546754702197,-0.48721220902436624,1
-1.3229895720701617,-1.2661161059287291,0
-0.9037220124805835,-1.931278370461301,0
0.1904764656595319,-1.0237934208408328,0
1.103945570909965,2.7041005568540526,1
0.8052845102479329,1.1012013845649946,1
-0.6368064271014131,-0.29058840370028804,0
-1.5273398066701933,0.9100499385436072,1
-0.48519380779113075,2.6707171266085235,1
-0.6304691753789607,2.4197314438261692,1
0.5029332127321865,0.40756710585752326,1
-0.09298773559543738,1.044147045952594,0
-1.4435432976727602,1.0298857032221491,0
1.3495021760386312,0.5611550799722255,1
-2.4469854774502044,1.49958543292654,0
-0.6927174584192729,1.081133230146333,1
-1.1649857396844094,-1.0437039664745145,0
-2.017857957014474,0.8127799500236499,0
-2.8109923542567716,1.1538983422841007,0
-1.01607299733072,2.51276948951313,0
-3.252836828473361,2.124356271697848,0
-1.852646573654132,0.5345775134556064,0
-1.3543547644393519,-2.3266712892177024,0
-2.310215342634943,1.5498006322200648,0
-1.028028273189848,1.768117703226929,0
1.4978001707506765,0.244550092962415,1
-0.6233116791947142,3.588687316195038,1
-2.1396132983086424,0.4521534007647596,0
-1.9067400982132454,1.3430948853289904,0
-0.4860949421254714,1.7300740858284958,0
-2.192323923551767,0.25724860346193523,0
-2.56276450463694,0.8686531619037605,0
-1.7413923021242037,0.30890185307587453,0
0.4595685450134729,0.054924440637824395,1
-3.0272986568266695,0.20063795748272326,0
1.0765256418141698,0.5202686019264342,1
0.3674149856161938,0.8934266015405194,1
-2.337688682193447,-0.4413765801872138,0
-1.197925594486654,-2.2296807865218637,0
-2.3204592897059535,0.5215409267361868,0
0.4915926899673786,3.1210866929066055,1
-0.5524491403431931,1.5280583495498348,0
-0.3227088889277512,-2.8948365358373556,0
-1.9781689660097026,-0.2870662372940175,0
-1.4332072185518623,1.0276178303841752,0
1.494552653433073,1.8265258576639916,1
-1.0537929110696973,1.7735257693655886,0
-1.0334216665299536,2.3279305898611637,1
-0.4176986085211524,-0.8610046177195638,0
-2.27594669529138,1.1120612911486198,0
-1.0675316543821185,-0.46264545014218555,0
-0.47649852675896587,1.9576928406831997,1
-2.0903938948148295,1.4228953545125176,0
-1.5688088473268598,0.8090308279398905,0
-1.1692122103967877,0.6043389106648943,0
-0.8222873920490158,0.9780314788396814,0
-1.5175394208067117,2.100178220921816,0
0.2756342939527175,0.7396324881347032,0
-1.8424210589594645,-1.0322424464258293,0
-2.1141218153221186,-1.1063976344780722,0
-1.6749685633373728,-0.8627569562322885,0
-1.7137827791192375,0.8649829785697584,0
1.4385895594161726,0.4727763218437394,1
-0.8399312158851551,-1.579809602548437,0
-2.63515592115712,1.855239975185864,0
-2.4899805084823528,1.2415177961170811,0
-0.9619987871786061,-1.2226388990136503,0
-1.139698122107871,-1.519590959592325,0
-1.6242985376984769,-0.1698790246793969,0
-1.8591009368982878,2.1617054780600986,0
-0.07919599901974389,-0.968635600396218,0
-2.166587050562201,0.029942329787300246,0
0.7110386426228933,-0.09257215776621988,1
-0.9618075307223494,-1.4791900729031602,0
0.07349941164468388,-1.201426897682294,0
0.17526578736058024,1.2505874660941583,1
0.03622516009369087,2.225189989487601,1
-0.30637009785333497,2.2508192210082787,1
-1.105769929014283,2.94546597085513,0
-0.6427525317540289,-1.6010587219752253,0
-2.685470925306546,0.8758083013058757,0
-1.4546514378986866,0.06293500259217752,0
-2.5830299364953904,2.1479175860845356,0
0.9185209060457457,1.8057821138710335,1
0.22933832359438838,2.589034884739692,1
1.4123407946892843,2.6060989906052665,1
-3.774749347569088,-0.4600365834936642,0
-1.8173122591640956,-0.01127347336890155,0
-1.8196304991392427,1.4542885884909786,0
-3.178002381240759,0.7713521845104694,0
0.20344480341965343,-2.271341271230634,0
0.8110972717138046,0.6230941409006702,1
1.244259975809552,2.6542938859124807,1
-1.2605794940259125,-0.8487832036279805,0
-1.5980880364385173,0.5012852230884413,0
-2.6057337627232764,1.410093173883253,0
-1.6793400585058913,0.00508354116861304,0
-0.8632437053889178,0.33719032525254794,1
-1.79147282014388,-0.5000291164252949,0
-0.18458393475557033,1.4479337085394188,0
-1.5428006205395848,-0.5621622731470602,0
1.5583710705193603,0.07577116761364333,1
-0.23113159843599657,-1.0934473475486561,0
-0.5449820830121255,0.3845243602995951,0
-1.7239920746258177,0.5174559440231721,0
0.02482422393843942,-0.7119730341303961,0
1.3576699895588724,1.843268306121906,1
-3.715901712823978,1.8114610208611188,0
-2.8030981708100553,1.6987969960796334,0
-1.947352761711355,-1.0101649673144537,0
-1.0550494040003997,-0.843096691020579,0
0.33015202959667445,2.735151887352249,1
-0.633145592925587,0.9988791472647123,0
0.13651268010937467,2.5527373050132214,1
0.46252783744591675,0.7021642592909522,1
1.7331504929289625,0.2277529111588898,1
0.8195643470335584,0.32525050313317727,1
-1.1316592989282819,-0.49425756136253224,0
-1.643729371827156,-1.8167700994513931,0
1.872824947954718,0.8148870918086569,1
-0.7970057432643413,0.4673754684310946,1
-2.481868844234534,1.9555164333184691,0
0.9219952850888943,2.1670214090877944,1
-1.8421136035063668,0.34550807943856826,0
-1.1893438316835792,-1.0499610053388528,1
0.2894144465356702,1.4829973606646158,1
-1.7211690435947224,-0.1022885359842221,0
1.0537767751457072,0.33490792056665847,1
-2.911645960967537,0.3934020184915595,0
0.33575377876011064,-1.5543328864416035,0
-1.3944179617728345,-1.5336419651144306,0
-0.8529117667598417,-1.5229526689399064,0
-1.6751944267958094,0.6905276204198394,0
0.5229434957475908,1.5857652633824981,1
-0.13523769226788568,0.2566177973104819,0
-1.3421688173851603,0.12640045885009046,0
-1.9048668186921758,0.24394679883590353,1
-2.8555124909999705,2.117147676546161,0
-0.2614705408984503,0.6913260796775291,0
-1.001585550177738,0.9990520674234543,0
0.8461596883647685,1.7126085881284563,1
-0.796453817153807,-0.11539377899930664,1
-0.20131879904757594,0.9711295392579439,0
-1.234345175330226,-0.5487645939016926,0
-0.5832673900538541,2.515642661216093,1
-1.1381293006150224,-0.3946969788032801,0
-0.6428617012810187,-0.2793013341489787,1
-0.8367223796990726,-2.361552469849812,0
-1.0078191742261047,-0.32314985743745755,0
-0.9030520902857073,2.0934865948595696,0
0.6195941989762225,0.18382726820320905,0
-1.1646798464281398,-1.4504149841795864,0
-0.6236100700153926,0.5762829063626989,0
-2.9499430506597655,1.8110167442522793,0
-0.542954828391917,1.3819862588546334,0
-1.834483970995903,0.4364230754095311,0
1.8378184367228516,0.8085700401238506,1
1.01440381430808,1.9587674328005318,1
-1.2103275325803713,1.2159263931642663,0
1.173950117559898,1.466794241903301,1
1.204426565297979,1.526661733676927,1
-1.43890682861213,-2.316626743757221,0
-0.6287444008995062,-2.424839669198959,0
-1.2379024178059188,-1.1345298227528748,0
-1.4488337489226373,1.209014145043135,1
1.2107382811919791,1.6022377392401976,1
1.666668067646891,0.5980957322271488,1
-0.8678934381862429,-2.202533915645761,0
-0.9447738099694907,0.6183807093598843,0
0.8969421544515306,-0.6906519000116782,1
0.7960966130394619,1.479762965143264,1
-0.29658562530504706,-1.0143721959423657,0
-0.07681497426922115,-0.8021161042814628,0
0.24155908324017514,1.7877618137469797,1
-1.272838871131739,-0.6035341362245213,0
0.4564634183412939,0.48782834410677384,1
-0.40423631074465205,-1.511722953987304,0
0.30356217243008876,-1.4426616600798376,0
-1.2905882282026488,-0.978575615470147,0
-0.7688232139845814,-1.4587768449003364,0
-0.5282068765093461,-1.7867748309057812,0
-2.5047264081105927,1.490116221815681,0
0.16166417101551403,-0.5291516653294354,0
-0.8021250356639035,-0.26486027437031984,0
-0.9066790856961048,-0.6433041380309942,0
0.3104134109020079,-0.7499614718793485,0
-0.12317990198045405,-0.6574079632087685,0
0.5392189025748116,2.2249467165776315,1
-1.4475849434414778,-1.0123674304985206,0
2.0687571436361836,0.01929941101665295,1
-1.4490951596412553,1.2692159525807392,1
-1.692430879596324,0.0716899125538496,0
-0.3698258568007256,0.44992797613360663,0
0.38936058266124973,1.4220175494935978,0
-0.9196151839176918,-1.033562700907113,0
0.3662435563870938,1.368340645519253,1
-0.17089943467226054,-0.8743151896700855,0
0.32057700157516056,0.5970534968592983,1
0.9558317919707295,2.362154563756963,1
-0.13504459257231838,-0.8839858632859741,0
-0.26986779683350587,0.06617509226797536,1
0.5421606091052733,0.33592096680550027,1
0.7153189306684133,0.1387570641595647,1
-1.1206702742811916,-0.7502856511851987,0
-1.6632377029973986,0.6066436752105266,1
0.41749769194312314,1.7122982142438623,1
-0.5680170442071313,-0.6812930714568299,0
1.9420220824772128,1.233110768450854,1
0.19158521820532265,1.016842470394213,1
-0.7079193656916053,-0.9908908540913696,0
-1.2453912642237581,-0.6978496074888368,0
0.7622596109930507,2.2232236875621396,1
0.11488303880133789,1.9505223164369017,1
2.2723381549492925,0.9277900175557962,1
-0.9737552280272704,0.3935128575439962,0
-0.9588842781185898,-1.80204846010652,0
-0.582001825294539,-1.394612458433418,0
-0.35667679720557355,-2.106977195157869,0
-1.5750376177392922,-0.7743052956102153,0
1.137355320652654,1.1242357029059886,1
0.3752480738926207,-1.527141185259929,0
2.170296688580274,0.24737727051155123,1
-1.4442639687384027,-0.84302372393191,0
-0.7747879297736033,-1.4718019229738428,0
0.3703361111193518,-2.3276547098832765,0
-0.7034128259069312,0.7233021540476419,0
-0.6525351755367584,1.0195182555437137,0
-1.5346736391308178,-0.2597976954045172,0
0.024477530132762455,1.9290960169449374,1
-0.8166802232178466,1.2523494996343563,1
-0.20037596797524665,-1.6461627341847622,0
-1.3862607299757963,-0.5052858154524462,0
-1.2195087793386281,0.17994865988580938,0
0.5709996931628033,1.761817746066607,1
0.3958098521889784,2.483576644477886,0
-0.34737719833267483,-2.299673667838553,0
0.8296809240244468,-0.38390761517022437,1
-0.2829604349977037,-1.1775982245993237,0
-0.4631338721451011,-1.5063918201180355,0
-0.6106921098245361,2.754215718919258,0
-1.5638177107797593,0.3588379100557894,0
-0.8547939836954035,0.5707860723592347,0
1.423085870681331,0.5585541954779164,1
0.6999065330008831,0.2432321914867272,1
-0.6812025315033734,0.3420976484337807,0
-0.5714414470100343,0.41550371828404503,0
-1.3711211580359222,-0.12212462873495583,0
-2.3722342859890695,-0.23707304264318857,0
-1.5309271470848111,1.8421785766257068,0
-0.30502144843971163,-1.7361365223748488,0
1.2135030626642407,0.8146536294546275,1
-0.7626477769483194,-0.631812919789844,0
-0.6117324536302051,-1.160160205917793,0
-2.3849327259001054,2.041372319279793,0
-0.9058268537114126,-2.3347750929252005,0
-0.3372583518675336,0.7817227780504326,0
-0.8117679850656011,-2.748007813919976,0
0.31392049013048856,0.2273545157705339,1
1.0467329235371947,0.49697479090020663,1
-0.7148127529577328,-2.057846506397995,0
0.07171967009519765,0.8952172574983778,1
1.8561574496750952,0.282083249839647,1
1.2733050281893,1.5743080934587108,1
1.405300480245793,0.2693933501525707,1
0.6362693113150614,0.2587152070484742,1
0.6415826598028199,-0.9864146841251014,0
-0.8800468875023221,-0.2172687081796674,0
1.502095014414947,0.38580349252388496,1
1.3618330976413417,0.6961198522956047,1
1.7927605988641155,1.9281655689828032,1
0.9863681619842414,-1.011955884728301,1
-0.6022442187613124,-0.37404771158249833,1
-1.4818285030950522,-0.1809111708065063,0
-0.3603305611117147,0.12570038280621215,1
-0.48217421961156415,-0.07176271547861603,0
-0.6918650067852398,-1.5376901670777225,0
-0.33534712879218675,-1.6561218739296946,0
-2.0326361545667444,1.9168684132425666,0
-0.06805939187300246,0.6846650599565088,1
1.5198834655828344,1.4042629533735915,1
1.4511013860765825,1.8187714310662682,1
-1.0576852231605054,1.2670853674343006,0
1.3462523888049098,0.8597447710045385,1
-2.6598953405218215,0.8586799122260584,0
1.0982269793244475,-0.20772347521716228,1
-1.3292755075120808,0.682578162624704,0
-0.4883044758360576,-1.9304117399510288,0
2.183251282440712,0.7550744092424642,1
-1.4657963300363703,0.3755161131580196,0
0.8431050559269686,2.6075875421213626,1
-1.9392037716047754,-0.864104928279478,0
1.4167289621881969,2.2738295797050427,1
-0.6534476945578814,-0.7872344060010336,0
-1.3603775667968545,-1.0032783569858401,0
1.3118823498430772,-0.5686699854708053,0
0.02695305429890317,-2.1027137866582253,0
-3.8089873386828375,1.6593114582785151,0
1.5206586784037943,1.1940001177304902,1
-0.8844014152730457,-0.988392285323475,0
-1.3318850842063312,-0.9735165912836284,0
0.45864849246920886,-2.234514049783849,0
-1.7518134186641527,1.3618826484070277,0
-0.777966311321976,-0.5606288481483942,0
-0.36598853062225356,0.6143346493515545,0
-1.0253233314736396,-0.07523197660967905,0
-1.7110217897602977,0.6223569005279469,0
1.415685643943534,1.0705752344387054,1
0.4515632013684805,-0.2891059157253478,0
1.5801960221313345,1.1756534543773518,1
1.270948206254581,2.095786768337079,1
-1.0186764340419334,-0.5109090945829251,0
-1.9333515792151672,-1.067437812272101,0
-1.8365236641374496,1.1226090406823614,0
0.1500730695800772,-1.970189735674165,0
-0.16452961360857787,-2.4657071945388602,0
1.731991749469497,0.9362915566185849,1
-1.3962013892021243,1.0262425138694466,0
-0.26570568785770415,-0.5264580163138849,0
1.818766593990932,1.1530682180314389,1
1.0583512697448971,2.1645018055144405,1
0.36040744449568085,-1.5195907650333933,0
1.9366311861660488,1.045271126230071,1
2.2725854738227085,0.7274175097031612,1
-2.8552806543941145,1.5544677753387022,0
-2.1356864339073467,-0.28531911160881834,0
1.6843803529533143,-0.5335002434290358,0
-0.7609742997371529,-0.11904529641871045,0
-1.1004498896091943,0.20843613496066024,0
1.2416015199523749,0.6465642518328892,1
0.7713596640671512,2.4597613780044774,1
1.4671285408520498,0.3679046878275248,1
-0.508617059341009,0.5211357888303233,0
0.012232116419526106,0.9820357749517133,1
2.035823837573662,0.18920259788893481,1
0.37887184328146306,2.5537500614366597,1
-0.13321088711860252,-0.4831055413857462,0
-1.172168161774602,-1.2905700783503298,0
2.0395128191606515,1.1326733841166514,1
1.48339535727442,-1.2898102010434818,1
-0.45390185310346093,-0.49152181503383696,0
-0.8183508698516652,-1.0216140659705324,0
0.8100327966353819,-0.8055762155334328,1
1.2543319895823495,-0.7405729319711921,0
-1.7692476309861607,-0.7797520311402921,0
-1.02624475888251,-2.0406100988366527,0
-0.04400191185445917,1.709288825633419,1
-0.5028285128931632,-1.5687306347262762,0
0.3435141143642125,1.2820487720933578,1
-0.8529043166808238,-0.5089578745868429,0
-1.8651917119342614,-0.10697545563953091,0
-0.21065600407808466,-0.3769382985867928,0
1.5622973476184248,0.2958418771193984,1
-0.08552993308752849,-2.1210483143069303,0
-0.6039291578991083,-2.6897556796493776,0
-0.023203949713820605,-2.6479246051647345,0
-0.8747591769178205,-1.86718326352551,0
1.7061416675270564,1.6112684540828546,1
2.0482339386984365,-0.4742560897997232,1
-0.4264348947742043,0.7496050276969489,1
-0.02107620174430024,0.23804347118100597,1
-1.2512753155171774,0.9798399469870521,0
-0.9878792773350406,-0.3039406043328687,0
1.2511455952418802,-0.23420923112482187,1
0.6674095686940166,1.7656073619324537,1
1.6364883322611286,-0.3996764515680056,1
-0.1571741323837883,1.2082718135791206,1
-1.3386712940128602,-0.39090476050422923,0
-1.2062728683114956,-0.059082832389506776,1
-0.2681849672751884,-0.516422162056958,1
-0.13083181696585552,0.5786970018425052,1
1.9150034932967213,2.5211178563780665,1
1.0565145855980944,1.648600806288598,1
-1.2807757727881386,-0.6692434259249422,0
1.8361838116611495,0.3098368497955825,1
0.6550562960825973,-0.25763212906134697,1
-0.8495083211659291,-1.0970545209281273,0
-0.6105327433953042,0.39113532813520385,0
0.062331476141797244,1.6427528032907455,1
-0.6356826071408855,-2.5136308093681365,0
-1.716846520234725,0.4497469083850448,0
1.0226547963711745,-0.6512760127397972,0
0.18909684641682278,-1.7745242994524373,0
1.9750558165864966,0.941379393304961,1
